1356986040000,1356985860000,315.317,1,4.25,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8139
1356986340000,1356986160000,371.341,1,4.25,4.25,323.309,1,4.25,4.25,307.334,1,4.5,4.5,313.319,1,4.5,4.5,312.308,1,4.25,4.25,308.321,1,4.25,4.25,308.317,1,4.25,4.25,311.319,1,4.25,4.25,309.323,1,4.5,4.5,315.317,1,4.25,4.25,10233
1356986040000,1356985800000,371.341,1,4.25,4.25,323.309,1,4.25,4.25,307.334,1,4.5,4.5,313.319,1,4.5,4.5,312.308,1,4.25,4.25,308.321,1,4.25,4.25,308.317,1,4.25,4.25,311.319,1,4.25,4.25,309.323,1,4.5,4.5,315.302,1,4.25,4.25,10418
1356986280000,1356986040000,371.341,1,4.25,4.25,323.309,1,4.25,4.25,307.334,1,4.5,4.5,313.319,1,4.5,4.5,312.308,1,4.25,4.25,308.321,1,3.75,3.75,308.317,1,4.25,4.25,311.319,1,4.25,4.25,309.323,1,4.5,4.5,315.302,1,4.25,4.25,10480
1356986340000,1356986220000,313.317,1,3.75,3.75,308.321,1,3.75,3.75,309.323,1,4.5,4.5,308.328,1,3.75,3.75,311.319,1,4.25,4.25,307.334,1,4.5,4.5,310.335,1,3.75,3.75,315.317,1,3.75,3.75,308.317,1,4.25,4.25,323.309,1,4.25,4.25,10563
1356986220000,1356985920000,313.317,1,3.75,3.75,308.321,1,3.75,3.75,309.323,1,4.5,4.5,308.328,1,3.75,3.75,311.319,1,4.25,4.25,307.334,1,4.5,4.5,310.335,1,3.75,3.75,315.317,1,3.75,3.75,311.311,1,3.75,3.75,308.317,1,4.25,4.25,10763
1356986220000,1356985920000,313.317,1,3.75,3.75,308.321,1,3.75,3.75,309.323,1,4.5,4.5,308.328,1,4.5,4.5,311.319,1,4.25,4.25,307.334,1,4.5,4.5,310.335,1,3.75,3.75,315.317,1,3.75,3.75,311.311,1,3.75,3.75,308.317,1,4.25,4.25,10888
1356986220000,1356985980000,313.317,1,3.75,3.75,308.321,1,3.75,3.75,309.323,1,4.5,4.5,308.328,1,4.5,4.5,311.319,1,4.25,4.25,307.334,1,4.25,4.25,310.335,1,3.75,3.75,315.317,1,3.75,3.75,311.311,1,3.75,3.75,308.317,1,4.25,4.25,10972
1356986280000,1356985800000,313.317,1,4.5,4.5,308.321,1,3.75,3.75,309.323,1,4.5,4.5,308.328,1,4.5,4.5,311.319,1,4.25,4.25,307.334,1,4.25,4.25,310.335,1,3.75,3.75,315.317,1,3.75,3.75,311.311,1,3.75,3.75,308.317,1,4.25,4.25,11032
1356986100000,1356985800000,313.317,1,4.5,4.5,308.321,1,3.75,3.75,309.323,1,4.5,4.5,308.328,1,4.5,4.5,311.319,1,3.75,3.75,307.334,1,4.25,4.25,310.335,1,3.75,3.75,315.317,1,3.75,3.75,311.311,1,3.75,3.75,308.317,1,4.25,4.25,11176
1356986340000,1356986220000,313.317,1,4.5,4.5,308.321,1,3.75,3.75,309.323,1,4.5,4.5,308.328,1,4.5,4.5,311.319,1,3.75,3.75,307.334,1,4.25,4.25,310.335,1,4.5,4.5,315.317,1,3.75,3.75,311.311,1,3.75,3.75,308.317,1,4.25,4.25,11262
1356986220000,1356985920000,313.317,1,4.5,4.5,308.321,1,3.75,3.75,309.323,1,4.5,4.5,308.328,1,4.5,4.5,311.319,1,3.75,3.75,307.334,1,4.25,4.25,310.335,1,4.5,4.5,315.317,1,3.75,3.75,311.311,1,4.5,4.5,308.317,1,4.25,4.25,12399
1356986040000,1356985860000,313.317,1,4.5,4.5,308.321,1,3.75,3.75,309.323,1,4.5,4.5,308.328,1,4.5,4.5,311.319,1,3.75,3.75,307.334,1,4.25,4.25,310.335,1,4.5,4.5,315.317,1,4.25,4.25,311.311,1,4.5,4.5,308.317,1,4.25,4.25,13349
1356986340000,1356986160000,313.317,1,4.5,4.5,308.321,1,3.75,3.75,309.323,1,4.25,4.25,308.328,1,4.5,4.5,311.319,1,3.75,3.75,307.334,1,4.25,4.25,310.335,1,4.5,4.5,315.317,1,4.25,4.25,311.311,1,4.5,4.5,308.317,1,4.25,4.25,13500
1356986280000,1356985800000,313.317,1,3.75,3.75,308.321,1,3.75,3.75,309.323,1,4.25,4.25,308.328,1,4.5,4.5,311.319,1,3.75,3.75,307.334,1,4.25,4.25,310.335,1,4.5,4.5,315.317,1,4.25,4.25,311.311,1,4.5,4.5,308.317,1,4.25,4.25,13687
1356986280000,1356986040000,313.317,1,3.75,3.75,308.321,1,4.5,4.5,309.323,1,4.25,4.25,308.328,1,4.5,4.5,311.319,1,3.75,3.75,307.334,1,4.25,4.25,310.335,1,4.5,4.5,315.317,1,4.25,4.25,311.311,1,4.5,4.5,308.317,1,4.25,4.25,13987
1356986280000,1356985800000,313.317,1,4.25,4.25,308.321,1,4.5,4.5,309.323,1,4.25,4.25,308.328,1,4.5,4.5,311.319,1,3.75,3.75,307.334,1,4.25,4.25,310.335,1,4.5,4.5,315.317,1,4.25,4.25,311.311,1,4.5,4.5,308.317,1,4.25,4.25,14214
1356986040000,1356985860000,313.317,1,4.25,4.25,308.321,1,4.5,4.5,309.323,1,4.25,4.25,308.328,1,4.5,4.5,311.319,1,3.75,3.75,307.334,1,4.25,4.25,310.335,1,4.5,4.5,315.317,1,4,4,311.311,1,4.5,4.5,308.317,1,4.25,4.25,18034
1356986040000,1356985860000,313.317,1,4.25,4.25,308.321,1,4.5,4.5,309.323,1,4.25,4.25,308.328,1,4.5,4.5,311.319,1,3.75,3.75,307.334,1,4.25,4.25,310.335,1,4.5,4.5,315.317,1,4.5,4.5,311.311,1,4.5,4.5,308.317,1,4.25,4.25,18445
1356986100000,1356985800000,313.317,1,4.25,4.25,308.321,1,4.5,4.5,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.5,4.5,311.319,1,3.75,3.75,307.334,1,4.25,4.25,310.335,1,4.5,4.5,315.317,1,4.5,4.5,311.311,1,4.5,4.5,18521
1356986100000,1356985800000,313.317,1,4.25,4.25,308.321,1,4.5,4.5,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.5,4.5,311.319,1,4,4,307.334,1,4.25,4.25,310.335,1,4.5,4.5,315.317,1,4.5,4.5,311.311,1,4.5,4.5,19026
1356986220000,1356985980000,313.317,1,4.25,4.25,308.321,1,4.5,4.5,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.5,4.5,311.319,1,4,4,307.334,1,4,4,310.335,1,4.5,4.5,315.317,1,4.5,4.5,311.311,1,4.5,4.5,19113
1356986280000,1356986040000,313.317,1,4.25,4.25,308.321,1,4,4,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.5,4.5,311.319,1,4,4,307.334,1,4,4,310.335,1,4.5,4.5,315.317,1,4.5,4.5,311.311,1,4.5,4.5,19231
1356986040000,1356985860000,313.317,1,4.25,4.25,308.321,1,4,4,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.5,4.5,311.319,1,4,4,307.334,1,4,4,310.335,1,4.5,4.5,315.317,1,4,4,311.311,1,4.5,4.5,19379
1356986220000,1356985920000,313.317,1,4.25,4.25,308.321,1,4,4,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.25,4.25,311.319,1,4,4,307.334,1,4,4,310.335,1,4.5,4.5,315.317,1,4,4,311.311,1,4.5,4.5,19683
1356986340000,1356986160000,313.317,1,4.25,4.25,308.321,1,4,4,316.300,1,6.6,6.6,309.323,1,3.75,3.75,308.328,1,4.25,4.25,311.319,1,4,4,307.334,1,4,4,310.335,1,4.5,4.5,315.317,1,4,4,311.311,1,4.5,4.5,19744
1356986340000,1356986220000,313.317,1,4.25,4.25,308.321,1,4,4,316.300,1,6.6,6.6,309.323,1,3.75,3.75,308.328,1,4.25,4.25,311.319,1,4,4,307.334,1,4,4,310.335,1,4.25,4.25,315.317,1,4,4,311.311,1,4.5,4.5,19896
1356986220000,1356985920000,313.317,1,4.25,4.25,308.321,1,4,4,316.300,1,6.6,6.6,309.323,1,3.75,3.75,308.328,1,3.75,3.75,311.319,1,4,4,307.334,1,4,4,310.335,1,4.25,4.25,315.317,1,4,4,311.311,1,4.5,4.5,20115
1356986220000,1356985980000,313.317,1,4.25,4.25,308.321,1,4,4,316.300,1,6.6,6.6,309.323,1,3.75,3.75,308.328,1,3.75,3.75,311.319,1,4,4,307.334,1,4.5,4.5,310.335,1,4.25,4.25,315.317,1,4,4,311.311,1,4.5,4.5,20253
1356986280000,1356986040000,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,3.75,3.75,308.328,1,3.75,3.75,311.319,1,4,4,307.334,1,4.5,4.5,310.335,1,4.25,4.25,315.317,1,4,4,311.311,1,4.5,4.5,20354
1356986220000,1356985920000,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,3.75,3.75,308.328,1,3.75,3.75,311.319,1,4,4,307.334,1,4.5,4.5,310.335,1,4.25,4.25,315.317,1,4,4,311.311,1,4.25,4.25,20456
1356986220000,1356985920000,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,3.75,3.75,308.328,1,3.75,3.75,311.319,1,4,4,307.334,1,4.5,4.5,310.335,1,4.25,4.25,315.317,1,4,4,311.311,1,3.75,3.75,20555
1356986220000,1356985920000,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,3.75,3.75,308.328,1,4.25,4.25,311.319,1,4,4,307.334,1,4.5,4.5,310.335,1,4.25,4.25,315.317,1,4,4,311.311,1,3.75,3.75,20651
1356986340000,1356986160000,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.25,4.25,311.319,1,4,4,307.334,1,4.5,4.5,310.335,1,4.25,4.25,315.317,1,4,4,311.311,1,3.75,3.75,20764
1356986220000,1356985980000,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.25,4.25,311.319,1,4,4,307.334,1,4.25,4.25,310.335,1,4.25,4.25,315.317,1,4,4,311.311,1,3.75,3.75,20898
1356986220000,1356985920000,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.25,4.25,311.319,1,4,4,307.334,1,4.25,4.25,310.335,1,4.25,4.25,315.317,1,4,4,311.311,1,4.25,4.25,21047
1356986220000,1356985980000,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.25,4.25,311.319,1,4,4,307.334,1,3.75,3.75,310.335,1,4.25,4.25,315.317,1,4,4,311.311,1,4.25,4.25,21204
1356986100000,1356985800000,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.25,4.25,311.319,1,4.5,4.5,307.334,1,3.75,3.75,310.335,1,4.25,4.25,315.317,1,4,4,311.311,1,4.25,4.25,21318
1356986040000,1356985860000,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.25,4.25,311.319,1,4.5,4.5,307.334,1,3.75,3.75,310.335,1,4.25,4.25,315.317,1,4.5,4.5,311.311,1,4.25,4.25,21499
1356986340000,1356986220000,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.25,4.25,311.319,1,4.5,4.5,307.334,1,3.75,3.75,310.335,1,5.6,5.6,315.317,1,4.5,4.5,311.311,1,4.25,4.25,21534
1356986340000,1356986220000,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.25,4.25,311.319,1,4.5,4.5,307.334,1,3.75,3.75,310.335,1,4.25,4.25,315.317,1,4.5,4.5,311.311,1,4.25,4.25,21725
1356986340000,1356986160000,302.336,1,5.6,5.6,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.25,4.25,311.319,1,4.5,4.5,307.334,1,3.75,3.75,310.335,1,4.25,4.25,315.317,1,4.5,4.5,21846
1356986040000,1356985860000,302.336,1,5.6,5.6,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.25,4.25,311.319,1,4.5,4.5,307.334,1,3.75,3.75,310.335,1,4.25,4.25,315.317,1,5.6,5.6,21972
1356986040000,1356985860000,302.336,1,5.6,5.6,325.300,1,5.6,5.6,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.25,4.25,311.319,1,4.5,4.5,307.334,1,3.75,3.75,310.335,1,4.25,4.25,22193
1356986100000,1356985800000,302.336,1,5.6,5.6,325.300,1,5.6,5.6,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,4.25,4.25,308.328,1,4.25,4.25,311.319,1,5.6,5.6,307.334,1,3.75,3.75,310.335,1,4.25,4.25,22339
1356986340000,1356986160000,302.336,1,5.6,5.6,325.300,1,5.6,5.6,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,3.75,3.75,308.328,1,4.25,4.25,311.319,1,5.6,5.6,307.334,1,3.75,3.75,310.335,1,4.25,4.25,22718
1356986460000,1356986280000,302.336,1,5.6,5.6,325.300,1,5.6,5.6,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,3.75,3.75,308.328,1,4.25,4.25,304.326,1,6.6,6.6,311.319,1,5.6,5.6,307.334,1,3.75,3.75,24188
1356986400000,1356986100000,302.336,1,5.6,5.6,325.300,1,5.6,5.6,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,3.75,3.75,319.312,1,6.6,6.6,308.328,1,4.25,4.25,304.326,1,6.6,6.6,311.319,1,5.6,5.6,24442
1356986220000,1356985920000,302.336,1,5.6,5.6,325.300,1,5.6,5.6,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,3.75,3.75,319.312,1,6.6,6.6,308.328,1,5.6,5.6,304.326,1,6.6,6.6,311.319,1,5.6,5.6,25558
1356986400000,1356986100000,302.336,1,5.6,5.6,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,3.75,3.75,319.312,1,6.6,6.6,308.328,1,5.6,5.6,304.326,1,6.6,6.6,25904
1356986700000,1356986400000,302.336,1,5.6,5.6,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,309.323,1,3.75,3.75,321.306,1,7,7,319.312,1,6.6,6.6,308.328,1,5.6,5.6,25990
1356986580000,1356986340000,302.336,1,5.6,5.6,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,6.6,6.6,313.322,1,7,7,309.323,1,3.75,3.75,321.306,1,7,7,319.312,1,6.6,6.6,26141
1356986100000,1356985800000,302.336,1,5.6,5.6,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,7,7,313.322,1,7,7,309.323,1,3.75,3.75,321.306,1,7,7,319.312,1,6.6,6.6,26397
1356986760000,1356986340000,304.322,1,7,7,302.336,1,5.6,5.6,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,7,7,313.322,1,7,7,309.323,1,3.75,3.75,321.306,1,7,7,26191
1356986400000,1356985920000,304.322,1,7,7,302.336,1,5.6,5.6,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,5.6,5.6,316.300,1,7,7,313.322,1,7,7,309.323,1,3.75,3.75,321.306,1,7,7,26478
1356986280000,1356986040000,304.322,1,7,7,302.336,1,5.6,5.6,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,4.25,4.25,316.300,1,7,7,313.322,1,7,7,309.323,1,3.75,3.75,321.306,1,7,7,27152
1356986400000,1356985920000,304.322,1,7,7,302.336,1,5.6,5.6,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,5.6,5.6,316.300,1,7,7,313.322,1,7,7,309.323,1,3.75,3.75,321.306,1,7,7,27869
1356986340000,1356986160000,304.322,1,7,7,302.336,1,5.3,5.3,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,5.6,5.6,316.300,1,7,7,313.322,1,7,7,309.323,1,3.75,3.75,321.306,1,7,7,28141
1356986340000,1356986160000,304.322,1,7,7,302.336,1,5.3,5.3,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,5.6,5.6,316.300,1,7,7,313.322,1,7,7,309.323,1,4.75,4.75,321.306,1,7,7,28246
1356986700000,1356986400000,304.322,1,7,7,322.311,1,7.56,7.56,302.336,1,5.3,5.3,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,5.6,5.6,316.300,1,7,7,313.322,1,7,7,309.323,1,4.75,4.75,28164
1356986220000,1356985980000,304.322,1,7,7,322.311,1,7.56,7.56,302.336,1,5.3,5.3,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,5.6,5.6,315.299,1,7.56,7.56,316.300,1,7,7,313.322,1,7,7,28465
1356986280000,1356986040000,304.322,1,7,7,322.311,1,7.56,7.56,302.336,1,5.3,5.3,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,4.5,4.5,315.299,1,7.56,7.56,316.300,1,7,7,313.322,1,7,7,28545
1356986940000,1356986460000,304.322,1,7,7,322.311,1,7.56,7.56,302.336,1,5.3,5.3,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,4.5,4.5,315.299,1,7.56,7.56,316.300,1,7,7,313.322,1,7.56,7.56,27761
1356986220000,1356985980000,304.322,1,7,7,322.311,1,7.56,7.56,302.336,1,5.3,5.3,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,4.5,4.5,315.299,1,7.4,7.4,316.300,1,7,7,313.322,1,7.56,7.56,29276
1356986820000,1356986520000,307.324,1,7.4,7.4,304.322,1,7,7,322.311,1,7.56,7.56,302.336,1,5.3,5.3,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,4.5,4.5,315.299,1,7.4,7.4,316.300,1,7,7,29228
1356986820000,1356986220000,307.324,1,7.4,7.4,304.322,1,7,7,322.311,1,7.56,7.56,302.336,1,5.3,5.3,325.300,1,5.6,5.6,305.334,1,7,7,313.317,1,4.25,4.25,308.321,1,4.5,4.5,308.325,1,7.4,7.4,315.299,1,7.4,7.4,29328
1356987000000,1356986940000,371.341,1,4.75,4.75,314.315,1,7.56,7.56,322.303,1,7.4,7.4,308.317,1,4.5,4.5,314.319,1,6.7,6.7,313.350,1,7.15,7.15,313.332,1,6.7,6.7,302.336,1,5.3,5.3,314.320,1,5.6,5.6,307.334,1,3.75,3.75,28484
1356986820000,1356986520000,371.341,1,4.75,4.75,314.315,1,7.56,7.56,322.303,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,4.5,4.5,314.319,1,6.7,6.7,313.350,1,7.15,7.15,313.332,1,6.7,6.7,302.336,1,5.3,5.3,314.320,1,5.6,5.6,29600
1356986400000,1356985980000,371.341,1,4.75,4.75,314.315,1,7.56,7.56,322.303,1,7.4,7.4,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,4.5,4.5,314.319,1,6.7,6.7,313.350,1,7.15,7.15,313.332,1,6.7,6.7,302.336,1,5.3,5.3,30135
1356986880000,1356986520000,371.341,1,4.75,4.75,314.315,1,7.4,7.4,322.303,1,7.4,7.4,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,4.5,4.5,314.319,1,6.7,6.7,313.350,1,7.15,7.15,313.332,1,6.7,6.7,302.336,1,5.3,5.3,29774
1356986280000,1356986040000,371.341,1,4.75,4.75,314.315,1,7.4,7.4,322.303,1,7,7,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,4.5,4.5,314.319,1,6.7,6.7,313.350,1,7.15,7.15,313.332,1,6.7,6.7,302.336,1,5.3,5.3,30956
1356986160000,1356986100000,371.341,1,4.75,4.75,314.315,1,7.4,7.4,322.303,1,7,7,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,5.3,5.3,314.319,1,6.7,6.7,313.350,1,7.15,7.15,313.332,1,6.7,6.7,302.336,1,5.3,5.3,32307
1356986940000,1356986640000,371.341,1,4.75,4.75,314.315,1,7,7,322.303,1,7,7,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,5.3,5.3,314.319,1,6.7,6.7,313.350,1,7.15,7.15,313.332,1,6.7,6.7,302.336,1,5.3,5.3,32906
1356986880000,1356986520000,371.341,1,4.75,4.75,314.315,1,7.4,7.4,322.303,1,7,7,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,5.3,5.3,314.319,1,6.7,6.7,313.350,1,7.15,7.15,313.332,1,6.7,6.7,302.336,1,5.3,5.3,33523
1356986160000,1356986100000,371.341,1,4.75,4.75,314.315,1,7.4,7.4,322.303,1,7,7,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,5.6,5.6,314.319,1,6.7,6.7,313.350,1,7.15,7.15,313.332,1,6.7,6.7,302.336,1,5.3,5.3,35050
1356986160000,1356986040000,371.341,1,5.6,5.6,314.315,1,7.4,7.4,322.303,1,7,7,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,5.6,5.6,314.319,1,6.7,6.7,313.350,1,7.15,7.15,313.332,1,6.7,6.7,302.336,1,5.3,5.3,35130
1356987000000,1356986760000,371.341,1,5.6,5.6,314.315,1,7.4,7.4,317.315,1,7,7,322.303,1,7,7,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,5.6,5.6,314.319,1,6.7,6.7,313.350,1,7.15,7.15,313.332,1,6.7,6.7,33928
1356986160000,1356986100000,371.341,1,5.6,5.6,314.315,1,7.4,7.4,317.315,1,7,7,322.303,1,7,7,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,5.3,5.3,314.319,1,6.7,6.7,313.350,1,7.15,7.15,313.332,1,6.7,6.7,35379
1356986280000,1356986040000,371.341,1,5.6,5.6,314.315,1,7.4,7.4,317.315,1,7,7,322.303,1,7.4,7.4,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,5.3,5.3,314.319,1,6.7,6.7,313.350,1,7.15,7.15,313.332,1,6.7,6.7,35469
1356986220000,1356985980000,371.341,1,5.6,5.6,314.315,1,7.4,7.4,317.315,1,7,7,322.303,1,7.4,7.4,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,5.3,5.3,314.319,1,6.7,6.7,313.350,1,7.15,7.15,312.330,1,7.5,7.5,35615
1356986280000,1356986040000,371.341,1,5.6,5.6,314.315,1,7.4,7.4,317.315,1,7,7,322.303,1,7.5,7.5,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,5.3,5.3,314.319,1,6.7,6.7,313.350,1,7.15,7.15,312.330,1,7.5,7.5,35752
1356986940000,1356986640000,371.341,1,5.6,5.6,314.315,1,7.5,7.5,317.315,1,7,7,322.303,1,7.5,7.5,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,5.3,5.3,314.319,1,6.7,6.7,313.350,1,7.15,7.15,312.330,1,7.5,7.5,34816
1356986160000,1356986040000,371.341,1,5.3,5.3,314.315,1,7.5,7.5,317.315,1,7,7,322.303,1,7.5,7.5,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,5.3,5.3,314.319,1,6.7,6.7,313.350,1,7.15,7.15,312.330,1,7.5,7.5,36546
1356986160000,1356986100000,371.341,1,5.3,5.3,314.315,1,7.5,7.5,317.315,1,7,7,322.303,1,7.5,7.5,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,4.75,4.75,314.319,1,6.7,6.7,313.350,1,7.15,7.15,312.330,1,7.5,7.5,36699
1356986160000,1356986040000,371.341,1,5.6,5.6,314.315,1,7.5,7.5,317.315,1,7,7,322.303,1,7.5,7.5,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,4.75,4.75,314.319,1,6.7,6.7,313.350,1,7.15,7.15,312.330,1,7.5,7.5,36881
1356987000000,1356986580000,371.341,1,5.6,5.6,314.315,1,7.5,7.5,317.315,1,7,7,322.303,1,7.5,7.5,308.336,1,7.4,7.4,310.310,1,7.4,7.4,308.317,1,4.75,4.75,314.319,1,6.7,6.7,313.350,1,7.15,7.15,312.330,1,7.56,7.56,38179
