1356986040000,1356986220000,163.158,163.158,156.160,155.161,154.157,154.157,157.160,158.158,159.155,160.155,153.166,153.165,155.157,156.156,154.163,153.164,156.165,156.163,154.160,152.162,3731
1356986100000,1356986280000,156.153,156.153,157.160,158.158,160.168,159.168,162.150,163.150,160.168,161.169,156.160,154.160,160.154,158.156,153.163,152.160,152.164,150.167,156.156,156.155,3745
1356986220000,1356986280000,156.153,156.153,154.158,153.157,157.160,158.158,160.168,159.168,162.150,163.150,160.168,161.169,156.160,154.160,160.154,158.156,153.163,152.160,152.164,150.167,3782
1356985920000,1356986220000,156.153,156.153,154.158,153.157,155.155,157.151,157.160,158.158,160.168,159.168,162.150,163.150,160.168,161.169,156.160,154.160,160.154,158.156,153.163,152.160,3875
1356985800000,1356986280000,156.153,156.153,154.158,153.157,155.155,157.151,157.160,158.158,160.168,159.168,162.150,163.150,156.156,156.158,160.168,161.169,156.160,154.160,160.154,158.156,3885
1356985860000,1356986340000,156.153,156.153,154.158,153.157,155.155,157.151,157.160,158.158,160.168,159.168,162.150,163.150,155.161,156.159,156.156,156.158,160.168,161.169,156.160,154.160,3931
1356986340000,1356986460000,156.153,156.153,154.158,153.157,155.155,157.151,154.166,153.168,157.160,158.158,160.168,159.168,162.150,163.150,155.161,156.159,156.156,156.158,160.168,161.169,3975
1356986220000,1356986460000,156.162,155.166,156.160,154.160,160.153,159.154,155.155,157.151,156.156,156.158,156.156,158.156,155.162,158.159,156.161,156.161,156.160,156.160,153.166,153.165,4058
1356986220000,1356986460000,156.162,155.166,156.157,158.156,156.160,154.160,160.153,159.154,155.155,157.151,156.156,156.158,156.156,158.156,155.162,158.159,156.161,156.161,156.160,156.160,4094
1356986160000,1356986460000,162.151,162.149,156.162,155.166,156.157,158.156,156.160,154.160,160.153,159.154,155.155,157.151,156.156,156.158,156.156,158.156,155.162,158.159,156.161,156.161,4125
1356986400000,1356986520000,162.151,162.149,156.162,155.166,156.157,158.156,156.160,154.160,160.153,159.154,155.155,157.151,156.156,156.158,156.156,158.156,155.162,158.159,156.152,156.151,4296
1356986100000,1356986520000,162.151,162.149,156.162,155.166,152.162,152.165,156.157,158.156,156.160,154.160,160.153,159.154,155.155,157.151,156.156,156.158,156.156,158.156,155.162,158.159,4329
1356986220000,1356986520000,162.151,162.149,156.162,155.166,152.162,152.165,156.157,158.156,156.160,154.160,160.153,159.154,155.155,157.151,156.156,156.158,155.168,161.166,156.156,158.156,4375
1356986160000,1356986340000,162.151,162.149,156.162,155.166,152.162,152.165,156.157,158.156,156.160,154.160,160.153,159.154,159.158,158.159,155.155,157.151,156.156,156.158,155.168,161.166,4692
1356986040000,1356986580000,162.151,162.149,156.162,155.166,152.162,152.165,156.157,158.156,156.160,154.160,160.153,159.154,159.158,158.159,155.155,157.151,153.158,154.156,156.156,156.158,4784
1356985860000,1356986580000,162.151,162.149,156.162,155.166,152.162,152.165,156.157,158.156,156.160,154.160,154.173,154.165,160.153,159.154,159.158,158.159,155.155,157.151,153.158,154.156,4896
1356986160000,1356986400000,162.151,162.149,156.162,155.166,162.160,160.155,152.162,152.165,156.157,158.156,156.160,154.160,154.173,154.165,160.153,159.154,159.158,158.159,155.155,157.151,5671
1356985860000,1356986640000,165.170,159.176,162.151,162.149,156.162,155.166,162.160,160.155,152.162,152.165,156.157,158.156,156.160,154.160,154.173,154.165,160.153,159.154,159.158,158.159,5682
1356986160000,1356986640000,152.164,150.167,160.155,161.155,163.158,163.158,153.157,156.152,154.161,156.162,159.157,160.156,154.171,155.171,152.166,154.161,153.177,155.178,154.164,154.165,5735
1356986580000,1356986640000,152.164,150.167,160.155,161.155,163.158,163.158,153.157,156.152,154.161,156.162,159.157,160.156,157.151,156.151,154.171,155.171,152.166,154.161,153.177,155.178,5758
1356986340000,1356986640000,174.155,185.176,159.157,160.156,153.163,153.165,156.161,155.161,155.160,153.159,159.168,160.169,161.152,160.154,162.151,162.149,154.163,158.160,155.159,156.157,5806
1356986340000,1356986700000,174.155,185.176,159.157,160.156,153.165,151.169,153.163,153.165,156.161,155.161,155.160,153.159,159.168,160.169,161.152,160.154,162.151,162.149,154.163,158.160,6064
1356986280000,1356986640000,174.155,185.176,159.157,160.156,153.165,151.169,153.163,153.165,156.161,155.161,155.160,153.159,156.152,156.155,159.168,160.169,161.152,160.154,162.151,162.149,6467
1356986400000,1356986700000,174.155,185.176,159.157,160.156,153.165,151.169,153.163,153.165,156.161,155.161,155.160,153.159,159.157,158.158,156.152,156.155,159.168,160.169,161.152,160.154,6504
1356985860000,1356986520000,174.155,185.176,159.157,160.156,153.165,151.169,153.163,153.165,155.158,152.160,156.161,155.161,155.160,153.159,159.157,158.158,156.152,156.155,159.168,160.169,8224
1356986220000,1356986700000,174.155,185.176,159.158,156.160,159.157,160.156,153.165,151.169,153.163,153.165,155.158,152.160,156.161,155.161,155.160,153.159,159.157,158.158,156.152,156.155,8263
1356986460000,1356986760000,174.155,185.176,159.158,156.160,159.157,160.156,155.166,153.166,153.165,151.169,153.163,153.165,155.158,152.160,156.161,155.161,155.160,153.159,159.157,158.158,8288
1356985920000,1356986820000,174.155,185.176,159.158,156.160,159.157,160.156,153.161,160.154,155.166,153.166,153.165,151.169,153.163,153.165,155.158,152.160,156.161,155.161,155.160,153.159,8333
1356986340000,1356986760000,164.168,153.162,174.155,185.176,159.158,156.160,159.157,160.156,153.161,160.154,155.166,153.166,153.165,151.169,153.163,153.165,155.158,152.160,156.161,155.161,8639
1356986340000,1356986880000,164.168,153.162,174.155,185.176,159.158,156.160,150.171,155.166,159.157,160.156,153.161,160.154,155.166,153.166,153.165,151.169,153.163,153.165,155.158,152.160,7647
1356986160000,1356986940000,175.156,157.161,164.168,153.162,174.155,185.176,159.158,156.160,150.171,155.166,159.157,160.156,153.161,160.154,155.166,153.166,153.165,151.169,153.163,153.165,491
1356986640000,1356986880000,175.156,157.161,164.168,153.162,174.155,185.176,159.158,156.160,155.157,156.155,150.171,155.166,159.157,160.156,153.161,160.154,155.166,153.166,153.165,151.169,11918
1356986760000,1356986940000,175.156,157.161,164.168,153.162,174.155,185.176,159.158,156.160,155.157,156.155,150.171,155.166,159.157,160.156,153.161,160.154,155.166,153.166,151.161,152.160,172
1356986580000,1356987000000,154.163,152.165,153.157,153.160,155.158,161.151,156.152,156.155,158.151,161.151,166.161,165.163,151.170,151.170,158.158,160.154,152.166,151.162,153.158,158.159,1277
1356986220000,1356987000000,154.163,152.165,153.157,153.160,155.158,161.151,156.152,156.155,158.151,161.151,166.161,165.163,151.170,151.170,158.158,160.154,169.159,160.161,152.166,151.162,1658
1356986400000,1356987060000,154.163,152.165,153.157,153.160,155.158,161.151,155.165,155.161,156.152,156.155,158.151,161.151,166.161,165.163,151.170,151.170,158.158,160.154,169.159,160.161,143
1356986820000,1356987180000,153.160,154.159,157.151,156.151,155.165,155.163,154.164,153.167,157.153,157.154,175.156,159.157,156.163,157.160,151.162,160.147,155.161,156.161,159.155,160.157,33
1356986940000,1356987300000,153.160,154.159,157.151,156.151,155.165,155.163,154.164,153.167,157.153,157.154,152.162,154.158,175.156,159.157,156.163,157.160,151.162,160.147,155.161,156.161,78
1356986760000,1356987300000,153.160,154.159,157.151,156.151,155.165,158.160,155.165,155.163,154.164,153.167,157.153,157.154,152.162,154.158,175.156,159.157,156.163,157.160,151.162,160.147,174
1356986460000,1356987360000,153.160,154.159,156.161,154.156,157.151,156.151,155.165,158.160,155.165,155.163,154.164,153.167,157.153,157.154,152.162,154.158,175.156,159.157,156.163,157.160,271
1356986040000,1356987480000,153.160,154.159,156.161,154.156,157.151,156.151,155.165,158.160,155.165,155.163,154.164,153.167,151.163,157.186,157.153,157.154,152.162,154.158,175.156,159.157,46
1356985800000,1356987480000,153.160,154.159,156.161,154.156,157.151,156.151,155.165,158.160,155.165,155.163,154.164,153.167,151.163,157.186,157.153,157.154,154.158,160.154,152.162,154.158,710
1356986040000,1356987540000,153.160,154.159,155.155,175.156,156.161,154.156,157.151,156.151,155.165,158.160,155.165,155.163,154.164,153.167,151.163,157.186,157.153,157.154,154.158,160.154,203
1356987240000,1356987600000,156.156,157.153,156.155,155.153,156.155,157.158,158.159,157.160,157.160,159.158,156.161,157.161,158.149,153.156,157.158,153.157,155.166,155.165,154.167,154.162,488
1356987240000,1356987720000,156.156,157.153,156.155,155.153,156.155,157.158,158.159,157.160,157.160,159.158,153.161,156.165,156.161,157.161,158.149,153.156,157.158,153.157,155.166,155.165,199
1356987480000,1356987780000,156.156,157.153,156.155,155.153,156.155,157.158,158.159,157.160,157.160,159.158,153.161,156.165,156.161,157.161,158.149,153.156,157.158,153.157,160.155,157.154,236
1356987600000,1356987840000,156.156,157.153,156.155,155.153,156.155,157.158,158.158,159.159,158.159,157.160,157.160,159.158,153.161,156.165,156.161,157.161,158.149,153.156,157.158,153.157,207
1356987480000,1356987900000,156.156,157.153,153.162,156.161,156.155,155.153,156.155,157.158,158.158,159.159,158.159,157.160,157.160,159.158,153.161,156.165,156.161,157.161,158.149,153.156,744
1356986880000,1356987900000,156.156,157.153,153.162,156.161,156.155,155.153,156.155,157.158,158.158,159.159,158.159,157.160,157.160,159.158,154.157,151.162,153.161,156.165,156.161,157.161,1040
1356986520000,1356988020000,156.156,157.153,153.162,156.161,156.155,155.153,155.156,153.160,156.155,157.158,158.158,159.159,158.159,157.160,157.160,159.158,154.157,151.162,153.161,156.165,4967
1356987780000,1356988080000,156.156,157.153,153.162,156.161,156.155,155.153,155.156,153.160,156.155,157.158,155.154,156.168,158.158,159.159,158.159,157.160,157.160,159.158,154.157,151.162,1791
1356987180000,1356988080000,158.148,160.155,156.156,157.153,153.162,156.161,156.155,155.153,155.156,153.160,156.155,157.158,155.154,156.168,158.158,159.159,158.159,157.160,157.160,159.158,1133
1356987420000,1356988140000,158.148,160.155,151.170,152.163,156.156,157.153,153.162,156.161,156.155,155.153,155.156,153.160,156.155,157.158,155.154,156.168,158.158,159.159,158.159,157.160,1307
1356986520000,1356988200000,158.148,160.155,151.170,152.163,156.156,157.153,153.162,156.161,156.155,155.153,189.184,236.176,155.156,153.160,156.155,157.158,155.154,156.168,158.158,159.159,1081
1356987480000,1356988320000,158.148,160.155,151.170,152.163,156.156,157.153,153.162,156.161,156.155,155.153,189.184,236.176,155.156,153.160,155.154,156.168,158.158,159.159,158.159,157.160,30
1356987660000,1356988320000,158.148,160.155,151.170,152.163,156.156,157.153,153.162,156.161,156.155,155.153,189.184,236.176,155.156,153.160,155.154,156.168,161.150,158.159,158.158,159.159,167
1356987540000,1356988380000,158.148,160.155,151.170,152.163,156.156,157.153,153.162,156.161,160.154,156.158,156.155,155.153,189.184,236.176,155.156,153.160,155.154,156.168,161.150,158.159,731
1356987900000,1356989160000,158.148,160.155,151.170,152.163,156.156,157.153,153.162,156.161,158.151,153.159,160.154,156.158,156.155,155.153,189.184,236.176,155.156,153.160,155.154,156.168,1237
1356988800000,1356989160000,155.164,155.161,158.148,160.155,151.170,152.163,156.156,157.153,153.162,156.161,158.151,153.159,160.154,156.158,156.155,155.153,189.184,236.176,155.156,153.160,580
1356989100000,1356989520000,157.159,159.153,155.164,155.161,158.148,160.155,151.170,152.163,156.156,157.153,153.162,156.161,158.151,153.159,160.154,156.158,156.155,155.153,189.184,236.176,99
1356989460000,1356989880000,157.159,159.153,155.164,155.161,151.170,152.163,156.156,157.153,153.162,156.161,158.151,153.159,160.154,156.158,156.155,155.153,189.184,236.176,155.156,153.160,6475
1356989340000,1356989940000,157.159,159.153,155.164,155.161,156.156,157.153,153.162,156.161,158.151,153.159,160.154,156.158,156.155,155.153,189.184,236.176,155.156,153.160,155.162,161.156,7251
1356989280000,1356989940000,157.159,159.153,155.164,155.161,156.156,157.153,153.162,156.161,158.151,153.159,160.154,156.158,156.155,155.153,155.156,153.160,155.162,161.156,156.152,160.152,3572
1356989280000,1356990120000,157.159,159.153,155.164,155.161,153.162,156.161,158.151,153.159,160.154,156.158,156.155,155.153,155.156,153.160,155.162,161.156,156.152,160.152,152.162,156.163,3187
1356989137000,1356990136000,157.159,159.153,155.164,155.161,153.162,156.161,158.151,153.159,156.155,155.153,155.156,153.160,155.162,161.156,156.152,160.152,152.162,156.163,158.158,159.159,660
1356989940000,1356990420000,157.159,159.153,155.164,155.161,160.153,160.157,153.162,156.161,158.151,153.159,156.155,155.153,155.156,153.160,155.162,161.156,156.152,160.152,152.162,156.163,1999
1356989820000,1356990540000,157.159,159.153,155.164,155.161,160.153,160.157,153.162,156.161,158.151,153.159,156.155,155.153,155.162,161.156,156.152,160.152,158.158,159.159,158.159,157.160,2921
1356989640000,1356990540000,157.159,159.153,155.164,155.161,160.153,160.157,153.162,156.161,158.151,153.159,160.154,156.158,156.155,155.153,155.162,161.156,156.152,160.152,158.158,159.159,692
1356989340000,1356990660000,157.159,159.153,155.164,155.161,160.153,160.157,153.162,156.161,158.151,153.159,160.154,156.158,155.162,161.156,156.152,160.152,158.158,159.159,158.159,157.160,1882
1356989460000,1356990720000,157.159,159.153,155.164,155.161,160.153,160.157,153.162,156.161,158.151,153.159,160.154,156.158,155.162,161.156,156.152,160.152,158.159,157.160,152.159,155.166,1045
1356988980000,1356990720000,157.159,194.160,157.159,159.153,155.164,155.161,160.153,160.157,153.162,156.161,158.151,153.159,160.154,156.158,155.162,161.156,156.152,160.152,158.159,157.160,742
1356989760000,1356990720000,157.159,194.160,157.159,159.153,155.164,155.161,160.153,160.157,158.155,153.163,153.162,156.161,158.151,153.159,160.154,156.158,155.162,161.156,156.152,160.152,1082
1356989940000,1356990840000,157.159,194.160,157.159,159.153,155.164,155.161,160.153,160.157,158.155,153.163,151.170,152.163,153.162,156.161,158.151,153.159,160.154,156.158,155.162,161.156,3146
1356990360000,1356990960000,157.159,194.160,157.159,159.153,155.164,155.161,160.153,160.157,158.155,153.163,151.170,152.163,153.162,156.161,160.154,156.158,155.162,161.156,156.152,160.152,2583
1356990420000,1356990960000,157.159,194.160,154.160,158.159,157.159,159.153,155.164,155.161,160.153,160.157,158.155,153.163,151.170,152.163,153.162,156.161,160.154,156.158,155.162,161.156,3049
1356989400000,1356991020000,160.152,164.137,157.159,194.160,154.160,158.159,157.159,159.153,155.164,155.161,160.153,160.157,158.155,153.163,151.170,152.163,153.162,156.161,160.154,156.158,1729
1356989220000,1356991080000,160.152,164.137,157.159,194.160,154.160,158.159,157.159,159.153,155.164,155.161,160.153,160.157,158.155,153.163,151.170,152.163,160.154,156.158,156.152,160.152,592
1356989220000,1356991200000,160.152,164.137,157.159,194.160,154.160,158.159,157.159,159.153,155.164,155.161,160.153,160.157,158.155,153.163,151.170,152.163,160.154,156.158,155.156,153.160,897
1356990720000,1356991320000,160.152,164.137,157.159,194.160,154.160,158.159,155.164,155.161,160.153,160.157,158.155,153.163,151.170,152.163,160.154,156.158,155.156,153.160,154.161,159.190,2093
1356991140000,1356991440000,160.152,164.137,157.159,194.160,154.160,158.159,155.164,155.161,160.153,160.157,158.155,153.163,151.170,152.163,153.162,156.161,160.154,156.158,155.156,153.160,197
1356989700000,1356991440000,160.152,164.137,157.159,194.160,154.160,158.159,155.164,155.161,160.153,160.157,158.155,153.163,151.170,152.163,156.156,157.153,153.162,156.161,160.154,156.158,323
1356991080000,1356991440000,172.159,171.160,160.152,164.137,157.159,194.160,154.160,158.159,155.164,155.161,160.153,160.157,158.155,153.163,151.170,152.163,156.156,157.153,153.162,156.161,282
1356991680000,1356992220000,172.159,171.160,160.152,164.137,157.159,194.160,154.160,158.159,155.164,155.161,158.155,153.163,151.170,152.163,156.156,157.153,153.162,156.161,189.184,179.172,1941
1356991680000,1356992220000,172.159,171.160,160.152,164.137,157.159,194.160,154.160,158.159,155.164,155.161,158.155,153.163,151.170,152.163,156.156,157.153,161.153,160.149,153.162,156.161,2410
1356991860000,1356992520000,172.159,171.160,160.152,164.137,154.160,158.159,155.164,155.161,151.170,152.163,156.156,157.153,161.153,160.149,153.162,156.161,155.163,154.157,161.151,161.153,3731
1356991500000,1356992640000,172.159,171.160,160.152,164.137,154.160,158.159,155.164,155.161,156.156,157.153,161.153,160.149,153.162,156.161,155.163,154.157,161.151,161.153,189.184,179.172,1950
1356991560000,1356992640000,172.159,171.160,160.152,164.137,154.160,158.159,156.156,157.153,161.153,160.149,153.162,156.161,155.163,154.157,161.151,161.153,189.184,179.172,160.168,155.156,3406
1356992100000,1356992700000,172.159,171.160,160.152,164.137,154.160,158.159,155.164,155.161,156.156,157.153,161.153,160.149,153.162,156.161,155.163,154.157,161.151,161.153,189.184,179.172,4829
1356992460000,1356992760000,172.159,171.160,160.152,164.137,155.164,155.161,156.156,157.153,161.153,160.149,153.162,156.161,155.163,154.157,161.151,161.153,189.184,179.172,160.168,155.156,2548
1356992640000,1356992820000,172.159,171.160,155.164,155.161,156.156,157.153,161.153,160.149,153.162,156.161,155.163,154.157,161.151,161.153,189.184,179.172,160.168,155.156,155.156,153.160,1726
1356992460000,1356992880000,172.159,171.160,155.164,155.161,156.156,157.153,161.153,160.149,153.162,156.161,155.163,154.157,161.151,161.153,189.184,179.172,160.168,155.156,156.155,155.153,176
1356990960000,1356992940000,172.159,171.160,155.164,155.161,157.175,156.154,156.156,157.153,161.153,160.149,153.162,156.161,155.163,154.157,161.151,161.153,189.184,179.172,160.168,155.156,2066
1356992820000,1356993240000,155.164,155.161,157.175,156.154,161.153,160.149,153.162,156.161,155.163,154.157,161.151,161.153,189.184,179.172,160.168,155.156,156.155,155.153,156.159,167.155,2453
1356991620000,1356993360000,159.149,167.137,155.164,155.161,157.175,156.154,161.153,160.149,153.162,156.161,155.163,154.157,161.151,161.153,189.184,179.172,160.168,155.156,156.155,155.153,2159
1356993000000,1356993360000,159.149,167.137,155.164,155.161,161.172,163.171,157.175,156.154,161.153,160.149,153.162,156.161,155.163,154.157,161.151,161.153,189.184,179.172,160.168,155.156,2870
1356993120000,1356993420000,159.149,167.137,155.164,155.161,161.172,163.171,157.175,156.154,161.153,160.149,153.162,156.161,155.163,154.157,161.151,161.153,160.168,155.156,156.155,155.153,2331
1356993120000,1356993420000,159.149,167.137,155.164,155.161,161.172,163.171,157.175,156.154,161.153,160.149,155.163,154.157,161.151,161.153,160.168,155.156,156.155,155.153,156.159,167.155,262
1356992880000,1356993600000,154.160,158.159,159.149,167.137,155.164,155.161,161.172,163.171,157.175,156.154,161.153,160.149,155.163,154.157,161.151,161.153,160.168,155.156,156.155,155.153,2073
1356992820000,1356993720000,154.160,158.159,159.149,167.137,155.164,155.161,161.172,163.171,159.181,158.174,157.175,156.154,161.153,160.149,155.163,154.157,161.151,161.153,160.168,155.156,1599
1356993180000,1356993960000,154.160,158.159,159.149,167.137,155.164,155.161,161.172,163.171,159.181,158.174,157.175,156.154,161.153,160.149,155.163,154.157,161.151,161.153,156.155,155.153,431
1356993540000,1356993960000,154.160,158.159,159.149,167.137,155.164,155.161,161.172,163.171,159.181,158.174,157.175,156.154,161.153,160.149,155.163,154.157,161.151,161.153,155.156,152.164,536
1356993088000,1356993966000,154.160,158.159,159.149,167.137,155.164,155.161,161.172,163.171,159.181,158.174,157.175,156.154,155.163,154.157,161.151,161.153,155.156,152.164,156.155,155.153,1086
1356993000000,1356994020000,154.160,158.159,159.149,167.137,155.164,155.161,161.172,163.171,159.181,158.174,157.175,156.154,155.163,154.157,161.151,161.153,161.162,159.176,155.156,152.164,357
1356994080000,1356994140000,154.160,158.159,159.149,167.137,155.164,155.161,161.172,163.171,159.181,158.174,157.175,156.154,155.163,154.157,161.162,159.176,155.156,152.164,156.155,155.153,989
1356993180000,1356994260000,154.160,158.159,159.149,167.137,155.164,155.161,161.172,163.171,159.181,158.174,157.175,156.154,161.162,159.176,155.156,152.164,156.155,155.153,156.159,167.155,550
1356992280000,1356994260000,154.160,158.159,159.149,167.137,155.164,155.161,161.172,163.171,159.181,158.174,157.175,156.154,157.151,153.166,161.162,159.176,155.156,152.164,156.155,155.153,855
1356993240000,1356994380000,154.160,158.159,159.149,167.137,155.164,155.161,161.172,163.171,159.181,158.174,157.175,156.154,156.156,161.154,157.151,153.166,161.162,159.176,155.156,152.164,3396
1356993600000,1356994500000,154.160,158.159,159.149,167.137,155.164,155.161,161.172,163.171,159.181,158.174,151.170,152.163,157.175,156.154,156.156,161.154,157.151,153.166,161.162,159.176,301
1356994260000,1356994740000,154.160,158.159,159.149,167.137,155.164,155.161,161.172,163.171,159.181,158.174,151.170,152.163,156.156,161.154,157.151,153.166,161.162,159.176,155.156,152.164,379
1356994380000,1356994740000,154.160,158.159,158.158,161.151,159.149,167.137,155.164,155.161,161.172,163.171,159.181,158.174,151.170,152.163,156.156,161.154,157.151,153.166,161.162,159.176,2184
1356994680000,1356995100000,154.160,158.159,158.158,161.151,159.149,167.137,155.164,155.161,161.172,163.171,159.181,158.174,151.170,152.163,156.156,161.154,153.162,156.161,157.151,153.166,230
1356994560000,1356995160000,154.160,158.159,158.158,161.151,155.164,155.161,159.181,158.174,151.170,152.163,156.156,161.154,153.162,156.161,157.151,153.166,161.162,159.176,155.156,152.164,103
1356994500000,1356995160000,154.160,158.159,158.158,161.151,155.164,155.161,159.181,158.174,151.170,152.163,161.153,160.149,156.156,161.154,153.162,156.161,157.151,153.166,161.162,159.176,518
1356994920000,1356995340000,158.158,161.151,155.164,155.161,159.181,158.174,151.170,152.163,161.153,160.149,156.156,161.154,153.162,156.161,157.151,153.166,161.162,159.176,155.156,152.164,675
1356994200000,1356995520000,158.158,161.151,155.164,155.161,151.170,152.163,161.153,160.149,156.156,161.154,153.162,156.161,157.151,153.166,161.162,159.176,155.156,152.164,156.155,155.153,3225
1356995340000,1356995580000,158.158,161.151,155.164,155.161,151.163,151.166,151.170,152.163,161.153,160.149,156.156,161.154,153.162,156.161,157.151,153.166,161.162,159.176,155.156,152.164,1299
1356994920000,1356995760000,158.158,161.151,151.163,151.166,151.170,152.163,161.153,160.149,156.156,161.154,153.162,156.161,157.151,153.166,161.162,159.176,156.155,155.153,151.183,163.163,1546
1356995460000,1356995820000,158.158,161.151,151.163,151.166,151.170,152.163,161.153,160.149,156.156,161.154,153.162,156.161,157.151,153.166,156.155,155.153,151.183,163.163,157.152,155.163,1735
1356994620000,1356995940000,158.158,161.151,151.163,151.166,151.170,152.163,161.153,160.149,156.156,161.154,153.162,156.161,157.151,153.166,156.175,165.156,156.155,155.153,151.183,163.163,2207
1356994260000,1356996000000,158.158,161.151,151.163,151.166,151.170,152.163,161.153,160.149,156.156,161.154,153.162,156.161,156.175,165.156,156.155,155.153,151.183,163.163,157.152,155.163,786
1356994980000,1356996180000,158.158,161.151,151.163,151.166,151.170,152.163,161.153,160.149,153.162,156.161,156.175,165.156,156.155,155.153,151.183,163.163,157.152,155.163,153.157,154.159,971
1356995291000,1356996264000,158.158,161.151,151.163,151.166,161.153,160.149,153.162,156.161,156.175,165.156,156.155,155.153,151.183,163.163,157.152,155.163,153.157,154.159,160.155,159.151,76
1356995400000,1356996300000,158.158,161.151,158.148,160.155,151.163,151.166,161.153,160.149,153.162,156.161,156.175,165.156,156.155,155.153,151.183,163.163,157.152,155.163,153.157,154.159,568
1356995460000,1356996360000,158.158,161.151,158.148,160.155,151.163,151.166,161.153,160.149,153.162,156.161,160.154,156.158,156.175,165.156,156.155,155.153,151.183,163.163,157.152,155.163,312
1356995400000,1356996540000,158.148,160.155,151.163,151.166,161.153,160.149,153.162,156.161,160.154,156.158,156.175,165.156,156.155,155.153,151.183,163.163,157.152,155.163,153.157,154.159,1286
